,datetime_cl,carb_pos_low,carb_val_low,datetime_ch,carb_pos_high,carb_val_high,datetime_ph,pp_pos_high,pp_val_high,datetime_pl,pp_pos_low,pp_val_low,datetime_mov,mov_pos,razor_id,datetime_cam,cam_mov_pos,reject
10,2024-03-01 11:00:15.095,0.1695486,290.0,2024-03-01 11:00:15.282,0.99065822,610.0,2024-03-01 11:00:15.282,0.7623502,250.0,2024-03-01 11:00:15.473,0.009046,700.0,2024-03-01 11:00:15.473,905.40472412,2_26,2024-03-01 11:00:21.745,3194.0559082,0.0
11,2024-03-01 11:00:16.293,0.17739061,490.0,2024-03-01 11:00:16.480,0.99008942,610.0,2024-03-01 11:00:16.480,0.76187998,260.0,2024-03-01 11:00:16.669,0.0232512,710.0,2024-03-01 11:00:16.669,905.15997314,2_23,2024-03-01 11:00:22.947,3193.89160156,0.0
12,2024-03-01 11:00:33.221,0.1773394,470.0,2024-03-01 11:00:33.411,0.99069899,600.0,2024-03-01 11:00:33.411,0.76193577,280.0,2024-03-01 11:00:33.600,0.0278304,710.0,2024-03-01 11:00:33.600,905.31182861,1001_02,2024-03-01 11:00:40.050,3193.99609375,0.0
13,2024-03-01 11:00:35.367,0.17701259,310.0,2024-03-01 11:00:35.556,0.99008697,620.0,2024-03-01 11:00:35.556,0.76190621,270.0,2024-03-01 11:00:35.744,0.0171188,710.0,2024-03-01 11:00:35.744,905.24780273,1001_33,2024-03-01 11:00:41.891,3193.99951172,0.0
14,2024-03-01 11:00:36.969,0.177434,480.0,2024-03-01 11:00:37.161,0.99007362,610.0,2024-03-01 11:00:37.161,0.76193321,290.0,2024-03-01 11:00:37.350,0.0274738,720.0,2024-03-01 11:00:37.350,905.55169678,1001_29,2024-03-01 11:00:43.631,3194.18359375,0.0
15,2024-03-01 11:00:37.761,0.17741621,500.0,2024-03-01 11:00:37.893,0.99945462,620.0,2024-03-01 11:00:37.963,0.76193899,280.0,2024-03-01 11:00:38.152,0.0272308,720.0,2024-03-01 11:00:38.152,905.33599854,1001_27,2024-03-01 11:00:44.390,3193.96801758,0.0
16,2024-03-01 11:00:38.534,0.1773452,430.0,2024-03-01 11:00:38.724,0.98808742,620.0,2024-03-01 11:00:38.724,0.76535338,220.0,2024-03-01 11:00:38.913,0.0090698,700.0,2024-03-01 11:00:38.913,905.34399414,1001_25,2024-03-01 11:00:45.087,3193.97583008,0.0
17,2024-03-01 11:00:40.113,0.1695202,290.0,2024-03-01 11:00:40.304,0.9881202,630.0,2024-03-01 11:00:40.493,0.7626524,320.0,2024-03-01 11:00:40.684,0.014056,710.0,2024-03-01 11:00:40.684,905.37139893,1001_21,2024-03-01 11:00:46.862,3194.05200195,0.0
18,2024-03-01 11:00:41.063,0.1765964,410.0,2024-03-01 11:00:41.254,0.99940759,620.0,2024-03-01 11:00:41.318,0.76968038,440.0,2024-03-01 11:00:41.508,0.0275142,-160.0,2024-03-01 11:00:41.508,905.41601563,1001_19,2024-03-01 11:00:47.561,3194.07592773,0.0
19,2024-03-01 11:00:43.035,0.17686801,410.0,2024-03-01 11:00:43.252,0.98879617,300.0,2024-03-01 11:00:43.252,0.761971,310.0,2024-03-01 11:00:43.440,0.0181282,710.0,2024-03-01 11:00:43.440,905.2802124,1001_14,2024-03-01 11:00:35.115,3194.02368164,0.0
20,2024-03-01 11:00:43.440,0.17658059,350.0,2024-03-01 11:00:43.631,0.9992578,600.0,2024-03-01 11:00:43.694,0.77747363,460.0,2024-03-01 11:00:43.882,0.028837,720.0,2024-03-01 11:00:43.882,905.46820068,1001_13,2024-03-01 11:00:35.617,3194.15185547,0.0
21,2024-03-01 11:00:44.263,0.1773392,460.0,2024-03-01 11:00:44.453,0.988814,-10.0,2024-03-01 11:00:44.453,0.76197058,320.0,2024-03-01 11:00:44.580,0.0181254,710.0,2024-03-01 11:00:44.580,905.37182617,1002_11,2024-03-01 11:00:50.727,3194.14599609,0.0
22,2024-03-01 11:00:44.580,0.17659999,320.0,2024-03-01 11:00:44.772,0.99933338,610.0,2024-03-01 11:00:44.835,0.76504242,390.0,2024-03-01 11:00:45.024,0.027212,710.0,2024-03-01 11:00:45.024,905.20379639,1002_10,2024-03-01 11:00:51.232,3193.84790039,0.0
23,2024-03-01 11:00:45.404,0.17688359,420.0,2024-03-01 11:00:45.593,0.98816901,600.0,2024-03-01 11:00:45.593,0.76531762,260.0,2024-03-01 11:00:45.783,0.0002592,700.0,2024-03-01 11:00:45.783,905.03198242,1002_08,2024-03-01 11:00:51.990,3193.77929688,0.0
24,2024-03-01 11:00:45.783,0.17705581,320.0,2024-03-01 11:00:45.974,0.99008602,620.0,2024-03-01 11:00:45.974,0.761868,280.0,2024-03-01 11:00:46.165,0.0232624,720.0,2024-03-01 11:00:46.165,905.29180908,1002_07,2024-03-01 11:00:52.498,3193.95605469,0.0
25,2024-03-01 11:00:46.609,0.17659061,390.0,2024-03-01 11:00:46.735,0.9993878,600.0,2024-03-01 11:00:46.798,0.76191241,300.0,2024-03-01 11:00:46.989,0.028756,730.0,2024-03-01 11:00:46.989,905.38397217,1002_05,2024-03-01 11:00:53.149,3194.07202148,0.0
26,2024-03-01 11:00:46.989,0.1769042,440.0,2024-03-01 11:00:47.180,0.98818082,620.0,2024-03-01 11:00:47.180,0.76529223,220.0,2024-03-01 11:00:47.371,0.009048,710.0,2024-03-01 11:00:47.371,905.31231689,1002_04,2024-03-01 11:00:53.656,3194.0,0.0
27,2024-03-01 11:00:47.815,0.17658199,360.0,2024-03-01 11:00:47.942,0.9993434,620.0,2024-03-01 11:00:48.005,0.76191342,300.0,2024-03-01 11:00:48.195,0.0287602,730.0,2024-03-01 11:00:48.195,905.30767822,1002_02,2024-03-01 11:00:54.418,3194.03173828,0.0
28,2024-03-01 11:00:49.016,0.177461,510.0,2024-03-01 11:00:49.142,0.98817021,610.0,2024-03-01 11:00:49.142,0.77197218,240.0,2024-03-01 11:00:49.333,0.000261,690.0,2024-03-01 11:00:49.333,905.27972412,1002_35,2024-03-01 11:00:55.677,3193.93969727,0.0
29,2024-03-01 11:00:49.776,0.17660201,400.0,2024-03-01 11:00:49.904,0.98815638,610.0,2024-03-01 11:00:49.967,0.761913,290.0,2024-03-01 11:00:50.157,0.0286548,720.0,2024-03-01 11:00:50.157,905.24768066,1002_33,2024-03-01 11:00:56.438,3193.99414063,0.0
30,2024-03-01 11:00:50.977,0.1774078,500.0,2024-03-01 11:00:51.169,0.990053,610.0,2024-03-01 11:00:51.169,0.76187521,280.0,2024-03-01 11:00:51.359,0.011831,710.0,2024-03-01 11:00:51.359,905.32373047,1002_30,2024-03-01 11:00:57.639,3194.01269531,0.0
31,2024-03-01 11:00:51.801,0.1774424,500.0,2024-03-01 11:00:51.927,0.99936318,620.0,2024-03-01 11:00:51.990,0.7619344,290.0,2024-03-01 11:00:52.181,0.0272242,720.0,2024-03-01 11:00:52.181,905.32830811,1002_28,2024-03-01 11:00:58.462,3194.0,0.0
32,2024-03-01 11:00:52.945,0.16957539,310.0,2024-03-01 11:00:53.149,0.99008578,610.0,2024-03-01 11:00:53.149,0.76189762,270.0,2024-03-01 11:00:53.340,0.0118056,710.0,2024-03-01 11:00:53.340,905.33178711,1002_25,2024-03-01 11:00:59.731,3193.97290039,0.0
33,2024-03-01 11:00:53.784,0.17659201,330.0,2024-03-01 11:00:53.973,0.9900822,610.0,2024-03-01 11:00:53.973,0.7619338,290.0,2024-03-01 11:00:54.163,0.0272454,720.0,2024-03-01 11:00:54.163,905.17578125,1002_23,2024-03-01 11:01:00.443,3193.83935547,0.0
34,2024-03-01 11:00:54.163,0.17686699,410.0,2024-03-01 11:00:54.355,0.9881556,610.0,2024-03-01 11:00:54.418,0.7774874,450.0,2024-03-01 11:00:54.609,0.028699,730.0,2024-03-01 11:00:54.609,905.35998535,1002_22,2024-03-01 11:01:00.948,3193.98828125,0.0
35,2024-03-01 11:00:55.050,0.17660899,390.0,2024-03-01 11:00:55.176,0.9881708,610.0,2024-03-01 11:00:55.238,0.76190841,300.0,2024-03-01 11:00:55.427,0.028842,730.0,2024-03-01 11:00:55.427,905.24017334,1002_20,2024-03-01 11:01:01.644,3194.00390625,0.0
36,2024-03-01 11:00:57.449,0.1768868,420.0,2024-03-01 11:00:57.575,0.98816258,610.0,2024-03-01 11:00:57.639,0.777502,470.0,2024-03-01 11:00:57.829,0.0278008,730.0,2024-03-01 11:00:57.829,905.30987549,1003_14,2024-03-01 11:01:04.054,3194.01855469,0.0
37,2024-03-01 11:00:58.591,0.1695476,300.0,2024-03-01 11:00:58.780,0.99066019,600.0,2024-03-01 11:00:58.780,0.76237178,260.0,2024-03-01 11:00:58.971,0.0090262,700.0,2024-03-01 11:00:58.971,905.44067383,1003_11,2024-03-01 11:01:05.258,3194.10400391,0.0
38,2024-03-01 11:00:59.795,0.1765876,350.0,2024-03-01 11:00:59.983,0.99935538,610.0,2024-03-01 11:01:00.046,0.76266283,370.0,2024-03-01 11:01:00.254,0.0286648,-170.0,2024-03-01 11:01:00.254,905.02429199,1003_08,2024-03-01 11:01:06.478,3193.79980469,0.0
39,2024-03-01 11:01:00.254,0.17746121,510.0,2024-03-01 11:01:00.443,0.99064761,600.0,2024-03-01 11:01:00.443,0.76189202,260.0,2024-03-01 11:01:00.634,0.02877,720.0,2024-03-01 11:01:00.634,905.27227783,1003_07,2024-03-01 11:01:06.983,3193.96386719,0.0
40,2024-03-01 11:01:01.454,0.1774428,510.0,2024-03-01 11:01:01.580,0.99938577,620.0,2024-03-01 11:01:01.644,0.76190519,290.0,2024-03-01 11:01:01.835,0.028659,720.0,2024-03-01 11:01:01.835,905.31567383,1003_04,2024-03-01 11:01:08.188,3193.99926758,0.0
41,2024-03-01 11:01:03.040,0.1770432,320.0,2024-03-01 11:01:03.230,0.9901002,600.0,2024-03-01 11:01:03.230,0.7618838,250.0,2024-03-01 11:01:03.420,0.017125,710.0,2024-03-01 11:01:03.420,905.55200195,1003_00,2024-03-01 11:01:09.898,3194.10400391,0.0
42,2024-03-01 11:01:03.863,0.17742459,520.0,2024-03-01 11:01:03.991,0.99926841,620.0,2024-03-01 11:01:04.054,0.76193279,300.0,2024-03-01 11:01:04.244,0.0187256,720.0,2024-03-01 11:01:04.244,905.13977051,1003_34,2024-03-01 11:01:10.526,3193.83618164,0.0
43,2024-03-01 11:01:07.490,0.17705759,320.0,2024-03-01 11:01:07.680,0.99065262,630.0,2024-03-01 11:01:07.680,0.76234961,250.0,2024-03-01 11:01:07.870,0.0049438,710.0,2024-03-01 11:01:07.870,905.33221436,1003_25,2024-03-01 11:01:14.219,3193.97167969,0.0
44,2024-03-01 11:01:08.315,0.1773756,480.0,2024-03-01 11:01:08.504,0.9901216,600.0,2024-03-01 11:01:08.504,0.76187062,280.0,2024-03-01 11:01:08.694,0.02724,720.0,2024-03-01 11:01:08.694,905.1796875,1003_23,2024-03-01 11:01:14.918,3193.88793945,0.0
45,2024-03-01 11:01:09.898,0.1695492,290.0,2024-03-01 11:01:10.085,0.98818737,630.0,2024-03-01 11:01:10.085,0.7653054,250.0,2024-03-01 11:01:10.274,0.009033,710.0,2024-03-01 11:01:10.274,905.44000244,1003_19,2024-03-01 11:01:16.626,3194.00805664,0.0
46,2024-03-01 11:01:10.716,0.1765912,320.0,2024-03-01 11:01:10.842,0.9993034,620.0,2024-03-01 11:01:10.906,0.7618624,260.0,2024-03-01 11:01:11.094,0.0118124,710.0,2024-03-01 11:01:11.094,905.29168701,1004_17,2024-03-01 11:01:17.350,3194.0,0.0
47,2024-03-01 11:01:11.094,0.17658161,370.0,2024-03-01 11:01:11.285,0.9993512,620.0,2024-03-01 11:01:11.349,0.76502818,360.0,2024-03-01 11:01:11.544,0.027232,720.0,2024-03-01 11:01:11.544,905.2565918,1004_16,2024-03-01 11:01:17.895,3193.86743164,0.0
48,2024-03-01 11:01:13.140,0.1770592,320.0,2024-03-01 11:01:13.331,0.99009681,600.0,2024-03-01 11:01:13.331,0.76186579,290.0,2024-03-01 11:01:13.522,0.0232782,710.0,2024-03-01 11:01:13.522,905.37969971,1004_11,2024-03-01 11:01:19.860,3194.06005859,0.0
49,2024-03-01 11:01:13.901,0.17688499,380.0,2024-03-01 11:01:14.029,0.98815823,620.0,2024-03-01 11:01:14.092,0.76190603,290.0,2024-03-01 11:01:14.282,0.024627,720.0,2024-03-01 11:01:14.282,905.38769531,1004_09,2024-03-01 11:01:20.556,3194.10742188,0.0
50,2024-03-01 11:01:15.106,0.1770374,320.0,2024-03-01 11:01:15.297,0.99004102,590.0,2024-03-01 11:01:15.297,0.76190323,280.0,2024-03-01 11:01:15.485,0.0118238,710.0,2024-03-01 11:01:15.485,905.16351318,1004_06,2024-03-01 11:01:21.760,3193.97973633,0.0
51,2024-03-01 11:01:17.960,0.1695458,290.0,2024-03-01 11:01:18.150,0.99067938,590.0,2024-03-01 11:01:18.150,0.76191258,280.0,2024-03-01 11:01:18.338,0.0232672,720.0,2024-03-01 11:01:18.338,905.28399658,1004_35,2024-03-01 11:01:24.667,3193.92797852,0.0
52,2024-03-01 11:01:20.368,0.1770428,330.0,2024-03-01 11:01:20.556,0.99007642,620.0,2024-03-01 11:01:20.556,0.7618894,250.0,2024-03-01 11:01:20.747,0.01182,720.0,2024-03-01 11:01:20.747,905.55969238,1004_29,2024-03-01 11:01:27.134,3194.1875,0.0
53,2024-03-01 11:01:21.189,0.1765856,360.0,2024-03-01 11:01:21.315,0.99948901,620.0,2024-03-01 11:01:21.379,0.76191121,300.0,2024-03-01 11:01:21.571,0.0286708,730.0,2024-03-01 11:01:21.571,905.33227539,1004_27,2024-03-01 11:01:27.830,3193.97143555,0.0
54,2024-03-01 11:01:24.795,0.1770594,300.0,2024-03-01 11:01:24.983,0.99005121,580.0,2024-03-01 11:01:24.983,0.76191342,280.0,2024-03-01 11:01:25.171,0.0049316,710.0,2024-03-01 11:01:25.171,905.47601318,1005_18,2024-03-01 11:01:31.428,3194.16870117,0.0
55,2024-03-01 11:01:25.171,0.17704,330.0,2024-03-01 11:01:25.359,0.99933642,610.0,2024-03-01 11:01:25.422,0.76266581,350.0,2024-03-01 11:01:25.613,0.0118156,720.0,2024-03-01 11:01:25.613,905.31982422,1005_17,2024-03-01 11:01:31.934,3193.96142578,1.0
56,2024-03-01 11:01:27.197,0.1695558,300.0,2024-03-01 11:01:27.386,0.99066281,600.0,2024-03-01 11:01:27.386,0.76532179,230.0,2024-03-01 11:01:27.574,0.0090546,700.0,2024-03-01 11:01:27.574,905.31182861,1005_12,2024-03-01 11:01:33.835,3193.98803711,0.0
57,2024-03-01 11:01:28.399,0.1765976,370.0,2024-03-01 11:01:28.588,0.99936903,610.0,2024-03-01 11:01:28.652,0.761935,280.0,2024-03-01 11:01:28.841,0.0246202,720.0,2024-03-01 11:01:28.841,905.39202881,1005_09,2024-03-01 11:01:35.085,3194.08032227,0.0
58,2024-03-01 11:01:28.841,0.176898,420.0,2024-03-01 11:01:29.028,0.99066943,620.0,2024-03-01 11:01:29.028,0.7623446,230.0,2024-03-01 11:01:29.220,0.0171256,710.0,2024-03-01 11:01:29.220,905.03179932,1005_08,2024-03-01 11:01:35.591,3193.77416992,0.0
59,2024-03-01 11:01:29.661,0.1774382,510.0,2024-03-01 11:01:29.789,0.99933141,610.0,2024-03-01 11:01:29.853,0.76193881,300.0,2024-03-01 11:01:30.041,0.0187286,720.0,2024-03-01 11:01:30.041,905.25927734,1005_06,2024-03-01 11:01:36.293,3193.98413086,0.0
60,2024-03-01 11:01:32.443,0.17737821,490.0,2024-03-01 11:01:32.633,0.99010062,590.0,2024-03-01 11:01:32.633,0.76193577,290.0,2024-03-01 11:01:32.824,0.0272284,720.0,2024-03-01 11:01:32.824,905.29199219,1005_35,2024-03-01 11:01:39.198,3193.9440918,0.0
61,2024-03-01 11:01:35.655,0.17702121,330.0,2024-03-01 11:01:35.847,0.99008542,600.0,2024-03-01 11:01:35.847,0.7618708,270.0,2024-03-01 11:01:36.036,0.0232676,720.0,2024-03-01 11:01:36.036,905.33197021,1005_27,2024-03-01 11:01:42.273,3193.984375,0.0
62,2024-03-01 11:01:36.036,0.1765926,390.0,2024-03-01 11:01:36.225,0.99935317,620.0,2024-03-01 11:01:36.293,0.7650274,390.0,2024-03-01 11:01:36.479,0.018731,720.0,2024-03-01 11:01:36.479,905.4039917,1005_26,2024-03-01 11:01:42.779,3194.04003906,0.0
63,2024-03-01 11:01:36.861,0.1769152,380.0,2024-03-01 11:01:37.051,0.98811138,600.0,2024-03-01 11:01:37.114,0.76968181,420.0,2024-03-01 11:01:37.303,0.0286632,720.0,2024-03-01 11:01:37.303,905.15197754,1005_24,2024-03-01 11:01:43.542,3193.90380859,0.0
64,2024-03-01 11:01:39.325,0.177433,510.0,2024-03-01 11:01:39.451,0.98817879,590.0,2024-03-01 11:01:39.514,0.76191539,300.0,2024-03-01 11:01:39.704,0.027819,720.0,2024-03-01 11:01:39.704,905.47601318,1006_18,2024-03-01 11:01:45.946,3194.15966797,0.0
65,2024-03-01 11:01:40.878,0.1774198,480.0,2024-03-01 11:01:41.068,0.9900614,620.0,2024-03-01 11:01:41.068,0.76191139,260.0,2024-03-01 11:01:41.259,0.0049338,710.0,2024-03-01 11:01:41.259,905.2800293,1006_14,2024-03-01 11:01:47.603,3194.02490234,0.0
66,2024-03-01 11:01:41.702,0.17739201,480.0,2024-03-01 11:01:41.891,0.99007618,600.0,2024-03-01 11:01:41.891,0.76187837,280.0,2024-03-01 11:01:42.083,0.0232654,720.0,2024-03-01 11:01:42.083,905.33569336,1006_12,2024-03-01 11:01:48.295,3193.99169922,0.0
67,2024-03-01 11:01:44.174,0.17689081,400.0,2024-03-01 11:01:44.302,0.98814821,610.0,2024-03-01 11:01:44.302,0.76241863,240.0,2024-03-01 11:01:44.491,0.009047,710.0,2024-03-01 11:01:44.491,905.20001221,1006_06,2024-03-01 11:01:50.763,3193.91235352,0.0
68,2024-03-01 11:01:45.311,0.17659301,350.0,2024-03-01 11:01:45.500,0.99944979,600.0,2024-03-01 11:01:45.564,0.76969522,450.0,2024-03-01 11:01:45.755,0.0286478,730.0,2024-03-01 11:01:45.755,905.46801758,1006_03,2024-03-01 11:01:51.993,3194.08007813,0.0
69,2024-03-01 11:01:46.132,0.1770128,330.0,2024-03-01 11:01:46.273,0.99926943,620.0,2024-03-01 11:01:46.336,0.76193339,280.0,2024-03-01 11:01:46.525,0.0187228,720.0,2024-03-01 11:01:46.525,905.46832275,1006_01,2024-03-01 11:01:52.777,3194.13574219,0.0
70,2024-03-01 11:02:05.261,0.17744739,500.0,2024-03-01 11:02:05.389,0.99943757,620.0,2024-03-01 11:02:05.453,0.76192862,290.0,2024-03-01 11:02:05.643,0.0272456,720.0,2024-03-01 11:02:05.643,905.0402832,2001_08,2024-03-01 11:02:12.032,3193.76318359,0.0
71,2024-03-01 11:02:05.643,0.1765784,360.0,2024-03-01 11:02:05.769,0.9993304,620.0,2024-03-01 11:02:05.833,0.76191521,300.0,2024-03-01 11:02:06.023,0.0287512,720.0,2024-03-01 11:02:06.023,905.25201416,2001_07,2024-03-01 11:02:12.537,3193.93188477,0.0
72,2024-03-01 11:02:06.845,0.17741039,480.0,2024-03-01 11:02:07.035,0.99011499,600.0,2024-03-01 11:02:07.035,0.76192522,290.0,2024-03-01 11:02:07.224,0.0274596,720.0,2024-03-01 11:02:07.224,905.29199219,2001_04,2024-03-01 11:02:13.744,3193.98583984,0.0
73,2024-03-01 11:02:09.254,0.17687041,400.0,2024-03-01 11:02:09.397,0.99066859,590.0,2024-03-01 11:02:09.397,0.76187581,270.0,2024-03-01 11:02:09.618,0.0002544,690.0,2024-03-01 11:02:09.618,905.14379883,2001_34,2024-03-01 11:02:16.126,3193.79931641,0.0
74,2024-03-01 11:02:10.387,0.169524,290.0,2024-03-01 11:02:10.576,0.99067479,610.0,2024-03-01 11:02:10.765,0.76237321,250.0,2024-03-01 11:02:10.955,0.0044598,710.0,2024-03-01 11:02:10.955,905.27581787,2001_31,2024-03-01 11:02:17.330,3193.89624023,0.0
75,2024-03-01 11:02:11.397,0.17738619,510.0,2024-03-01 11:02:11.522,0.99942482,620.0,2024-03-01 11:02:11.586,0.76193577,300.0,2024-03-01 11:02:11.777,0.027243,730.0,2024-03-01 11:02:11.777,905.527771,2001_29,2024-03-01 11:02:18.026,3194.19189453,0.0
76,2024-03-01 11:02:11.777,0.1768842,420.0,2024-03-01 11:02:11.905,0.9881826,610.0,2024-03-01 11:02:11.968,0.76190639,300.0,2024-03-01 11:02:12.160,9.64e-05,720.0,2024-03-01 11:02:12.160,905.32800293,2001_28,2024-03-01 11:02:18.534,3194.02392578,0.0
77,2024-03-01 11:02:13.045,0.1774074,480.0,2024-03-01 11:02:13.171,0.99065179,600.0,2024-03-01 11:02:13.171,0.76236558,260.0,2024-03-01 11:02:13.362,0.0049322,700.0,2024-03-01 11:02:13.362,905.35229492,2001_25,2024-03-01 11:02:05.197,3193.96411133,0.0
78,2024-03-01 11:02:14.183,0.176586,330.0,2024-03-01 11:02:14.373,0.99945539,620.0,2024-03-01 11:02:14.437,0.76503879,400.0,2024-03-01 11:02:14.627,0.0272496,720.0,2024-03-01 11:02:14.627,905.39630127,2001_22,2024-03-01 11:02:06.338,3194.02001953,0.0
79,2024-03-01 11:02:14.627,0.1768916,410.0,2024-03-01 11:02:14.755,0.98821318,600.0,2024-03-01 11:02:14.817,0.76191717,300.0,2024-03-01 11:02:15.008,0.0278488,730.0,2024-03-01 11:02:15.008,905.37542725,2001_21,2024-03-01 11:02:06.845,3194.03222656,0.0
80,2024-03-01 11:02:17.900,0.17742319,520.0,2024-03-01 11:02:17.962,0.99935061,620.0,2024-03-01 11:02:18.026,0.76190722,300.0,2024-03-01 11:02:18.217,0.0246186,730.0,2024-03-01 11:02:18.217,905.47998047,2002_13,2024-03-01 11:02:24.583,3194.13720703,0.0
81,2024-03-01 11:02:18.660,0.1769156,430.0,2024-03-01 11:02:18.785,0.98815298,630.0,2024-03-01 11:02:18.848,0.76190299,300.0,2024-03-01 11:02:19.038,0.028836,720.0,2024-03-01 11:02:19.038,905.44396973,2002_11,2024-03-01 11:02:25.279,3194.11962891,0.0
82,2024-03-01 11:02:19.856,0.1774078,480.0,2024-03-01 11:02:20.047,0.99066782,600.0,2024-03-01 11:02:20.047,0.76243198,250.0,2024-03-01 11:02:20.237,0.0049334,710.0,2024-03-01 11:02:20.237,905.05621338,2002_08,2024-03-01 11:02:26.482,3193.75976563,0.0
83,2024-03-01 11:02:20.237,0.1770204,320.0,2024-03-01 11:02:20.428,0.99009359,600.0,2024-03-01 11:02:20.428,0.76191521,260.0,2024-03-01 11:02:20.619,0.0171164,710.0,2024-03-01 11:02:20.619,905.29620361,2002_07,2024-03-01 11:02:27.008,3193.9440918,0.0
84,2024-03-01 11:02:21.487,0.1695258,290.0,2024-03-01 11:02:21.683,0.99008739,600.0,2024-03-01 11:02:21.683,0.76188982,250.0,2024-03-01 11:02:21.866,0.0118088,710.0,2024-03-01 11:02:21.866,905.3157959,2002_04,2024-03-01 11:02:28.231,3193.96826172,0.0
85,2024-03-01 11:02:22.306,0.17659441,350.0,2024-03-01 11:02:22.431,0.9993844,610.0,2024-03-01 11:02:22.493,0.76193541,300.0,2024-03-01 11:02:22.685,0.0286664,720.0,2024-03-01 11:02:22.685,905.33087158,2002_02,2024-03-01 11:02:28.865,3194.02441406,0.0
86,2024-03-01 11:02:23.886,0.1695178,290.0,2024-03-01 11:02:24.078,0.99070442,610.0,2024-03-01 11:02:24.078,0.76191241,260.0,2024-03-01 11:02:24.269,0.0171162,710.0,2024-03-01 11:02:24.269,905.14770508,2002_34,2024-03-01 11:02:30.512,3193.80419922,0.0
87,2024-03-01 11:02:24.269,0.17658401,320.0,2024-03-01 11:02:24.459,0.99008739,600.0,2024-03-01 11:02:24.459,0.76187479,280.0,2024-03-01 11:02:24.646,0.0118116,720.0,2024-03-01 11:02:24.646,905.26800537,2002_33,2024-03-01 11:02:31.018,3194.00024414,0.0
88,2024-03-01 11:02:25.088,0.1774506,510.0,2024-03-01 11:02:25.279,0.98892838,600.0,2024-03-01 11:02:25.279,0.7619282,290.0,2024-03-01 11:02:25.469,0.0272338,720.0,2024-03-01 11:02:25.469,905.26367188,2002_31,2024-03-01 11:02:31.718,3193.89526367,0.0
