,datetime_cl,carb_pos_low,carb_val_low,datetime_ch,carb_pos_high,carb_val_high,datetime_ph,pp_pos_high,pp_val_high,datetime_pl,pp_pos_low,pp_val_low,datetime_mov,mov_pos,razor_id,datetime_cam,cam_mov_pos,reject
31,2024-03-01 11:00:53.846,0.1751928,350.0,2024-03-01 11:00:54.036,0.9882012,690.0,2024-03-01 11:00:54.036,0.75896078,310.0,2024-03-01 11:00:54.227,0.0190532,730.0,2024-03-01 11:00:54.227,1226.83605957,1002_25,2024-03-01 11:00:59.731,3193.97290039,0.0
32,2024-03-01 11:00:55.866,0.1654976,310.0,2024-03-01 11:00:56.056,0.9892382,690.0,2024-03-01 11:00:56.056,0.7648232,300.0,2024-03-01 11:00:56.247,0.0061972,740.0,2024-03-01 11:00:56.247,1226.90795898,1002_20,2024-03-01 11:01:01.644,3194.00390625,0.0
33,2024-03-01 11:00:57.449,0.1654736,300.0,2024-03-01 11:00:57.639,0.98780078,600.0,2024-03-01 11:00:57.639,0.7589246,470.0,2024-03-01 11:00:57.829,0.0062488,760.0,2024-03-01 11:00:57.829,1226.74401855,1003_16,2024-03-01 11:01:03.357,3193.90771484,0.0
34,2024-03-01 11:00:58.654,0.17581619,360.0,2024-03-01 11:00:58.780,0.98745823,690.0,2024-03-01 11:00:58.844,0.7588256,320.0,2024-03-01 11:00:59.035,0.0222778,730.0,2024-03-01 11:00:59.035,1227.06396484,1003_13,2024-03-01 11:01:04.561,3194.14428711,0.0
35,2024-03-01 11:00:59.477,0.16901881,600.0,2024-03-01 11:00:59.603,0.98931122,680.0,2024-03-01 11:00:59.667,0.75892657,400.0,2024-03-01 11:00:59.859,0.0230644,620.0,2024-03-01 11:00:59.859,1226.97595215,1003_11,2024-03-01 11:01:05.258,3194.10400391,1.0
36,2024-03-01 11:01:00.634,0.1758226,480.0,2024-03-01 11:01:00.824,0.98924363,680.0,2024-03-01 11:01:00.824,0.76057559,290.0,2024-03-01 11:01:01.011,0.0099756,740.0,2024-03-01 11:01:01.011,1226.61572266,1003_08,2024-03-01 11:01:06.478,3193.79980469,0.0
37,2024-03-01 11:01:03.040,0.1752214,340.0,2024-03-01 11:01:03.230,0.9881134,700.0,2024-03-01 11:01:03.230,0.75899398,300.0,2024-03-01 11:01:03.420,0.019062,730.0,2024-03-01 11:01:03.420,1226.90002441,1003_02,2024-03-01 11:01:08.882,3194.03881836,0.0
38,2024-03-01 11:01:03.863,0.1761152,620.0,2024-03-01 11:01:03.991,0.98737383,690.0,2024-03-01 11:01:04.054,0.75882959,320.0,2024-03-01 11:01:04.244,0.0222742,720.0,2024-03-01 11:01:04.244,1227.17614746,1003_00,2024-03-01 11:01:09.898,3194.10400391,0.0
39,2024-03-01 11:01:05.833,0.1752318,350.0,2024-03-01 11:01:06.036,0.98741359,700.0,2024-03-01 11:01:06.098,0.75893003,340.0,2024-03-01 11:01:06.287,0.0231282,730.0,2024-03-01 11:01:06.287,1226.85595703,1003_31,2024-03-01 11:01:11.763,3193.89208984,0.0
40,2024-03-01 11:01:08.315,0.17608459,620.0,2024-03-01 11:01:08.441,0.98736882,700.0,2024-03-01 11:01:08.504,0.75892878,340.0,2024-03-01 11:01:08.694,0.023147,730.0,2024-03-01 11:01:08.694,1226.86035156,1003_25,2024-03-01 11:01:14.219,3193.97167969,0.0
41,2024-03-01 11:01:09.137,0.176111,570.0,2024-03-01 11:01:09.264,0.9893434,670.0,2024-03-01 11:01:09.328,0.7589314,390.0,2024-03-01 11:01:09.519,0.0231298,710.0,2024-03-01 11:01:09.519,1226.70507813,1003_23,2024-03-01 11:01:14.918,3193.88793945,0.0
42,2024-03-01 11:01:09.519,0.1758236,470.0,2024-03-01 11:01:09.708,0.98783243,660.0,2024-03-01 11:01:09.708,0.75892597,440.0,2024-03-01 11:01:09.898,0.0062386,740.0,2024-03-01 11:01:09.898,1226.86035156,1003_22,2024-03-01 11:01:15.422,3194.00512695,0.0
43,2024-03-01 11:01:10.716,0.1758016,370.0,2024-03-01 11:01:10.842,0.98740602,700.0,2024-03-01 11:01:10.906,0.7588318,310.0,2024-03-01 11:01:11.094,0.0222684,730.0,2024-03-01 11:01:11.094,1226.99230957,1003_19,2024-03-01 11:01:16.626,3194.00805664,0.0
44,2024-03-01 11:01:11.544,0.17582899,460.0,2024-03-01 11:01:11.763,0.98785341,-280.0,2024-03-01 11:01:11.763,0.77442098,640.0,2024-03-01 11:01:11.943,0.0230742,730.0,2024-03-01 11:01:11.943,1226.85998535,1004_17,2024-03-01 11:01:17.350,3194.0,0.0
45,2024-03-01 11:01:13.522,0.17582341,450.0,2024-03-01 11:01:13.649,0.98737198,690.0,2024-03-01 11:01:13.712,0.75892758,360.0,2024-03-01 11:01:13.901,0.0231348,730.0,2024-03-01 11:01:13.901,1226.88793945,1004_12,2024-03-01 11:01:19.351,3193.98388672,0.0
46,2024-03-01 11:01:13.901,0.1758122,440.0,2024-03-01 11:01:14.029,0.98934478,690.0,2024-03-01 11:01:14.092,0.7589252,400.0,2024-03-01 11:01:14.282,0.0231194,600.0,2024-03-01 11:01:14.282,1226.99194336,1004_11,2024-03-01 11:01:19.860,3194.06005859,1.0
47,2024-03-01 11:01:15.106,0.1752688,370.0,2024-03-01 11:01:15.297,0.98811781,690.0,2024-03-01 11:01:15.297,0.7590102,310.0,2024-03-01 11:01:15.485,0.0216804,730.0,2024-03-01 11:01:15.485,1226.61621094,1004_08,2024-03-01 11:01:21.061,3193.77197266,0.0
48,2024-03-01 11:01:15.929,0.17648,560.0,2024-03-01 11:01:16.057,0.98731703,690.0,2024-03-01 11:01:16.121,0.75893718,350.0,2024-03-01 11:01:16.310,0.023109,730.0,2024-03-01 11:01:16.310,1226.7722168,1004_06,2024-03-01 11:01:21.760,3193.97973633,0.0
49,2024-03-01 11:01:18.338,0.1758104,460.0,2024-03-01 11:01:18.524,0.98934239,690.0,2024-03-01 11:01:18.524,0.77125782,250.0,2024-03-01 11:01:18.716,0.003696,740.0,2024-03-01 11:01:18.716,1227.16796875,1004_00,2024-03-01 11:01:24.159,3194.11889648,0.0
50,2024-03-01 11:01:19.542,0.1752218,350.0,2024-03-01 11:01:19.732,0.98814642,690.0,2024-03-01 11:01:19.732,0.75897223,290.0,2024-03-01 11:01:19.925,0.0152386,750.0,2024-03-01 11:01:19.925,1226.86804199,1004_33,2024-03-01 11:01:25.422,3194.01611328,0.0
51,2024-03-01 11:01:20.747,0.175796,400.0,2024-03-01 11:01:20.935,0.98741561,690.0,2024-03-01 11:01:20.999,0.76203978,600.0,2024-03-01 11:01:21.189,0.0231218,720.0,2024-03-01 11:01:21.189,1226.90795898,1004_30,2024-03-01 11:01:26.627,3194.00024414,0.0
52,2024-03-01 11:01:21.189,0.17582621,460.0,2024-03-01 11:01:21.315,0.98940623,680.0,2024-03-01 11:01:21.379,0.75892442,420.0,2024-03-01 11:01:21.571,0.0230908,720.0,2024-03-01 11:01:21.571,1227.16027832,1004_29,2024-03-01 11:01:27.134,3194.1875,0.0
53,2024-03-01 11:01:21.950,0.1655332,310.0,2024-03-01 11:01:22.139,0.98935479,680.0,2024-03-01 11:01:22.139,0.77126002,280.0,2024-03-01 11:01:22.329,0.0061898,740.0,2024-03-01 11:01:22.329,1226.88000488,1004_27,2024-03-01 11:01:27.830,3193.97143555,0.0
54,2024-03-01 11:01:23.215,0.17607041,620.0,2024-03-01 11:01:23.342,0.98937082,690.0,2024-03-01 11:01:23.403,0.7589274,400.0,2024-03-01 11:01:23.593,0.0230688,730.0,2024-03-01 11:01:23.593,1226.82739258,1004_24,2024-03-01 11:01:29.028,3193.96972656,0.0
55,2024-03-01 11:01:24.795,0.175262,340.0,2024-03-01 11:01:24.983,0.98809838,710.0,2024-03-01 11:01:24.983,0.75897861,300.0,2024-03-01 11:01:25.171,0.017674,740.0,2024-03-01 11:01:25.171,1226.88769531,1004_20,2024-03-01 11:01:30.736,3194.00024414,0.0
56,2024-03-01 11:01:25.613,0.17581341,400.0,2024-03-01 11:01:25.740,0.98739761,680.0,2024-03-01 11:01:25.804,0.75894701,390.0,2024-03-01 11:01:25.993,0.0231192,730.0,2024-03-01 11:01:25.993,1227.11218262,1005_18,2024-03-01 11:01:31.428,3194.16870117,0.0
57,2024-03-01 11:01:29.597,0.1655564,300.0,2024-03-01 11:01:29.789,0.98929942,690.0,2024-03-01 11:01:29.853,0.75893259,400.0,2024-03-01 11:01:30.041,0.0231634,720.0,2024-03-01 11:01:30.041,1226.67785645,1005_08,2024-03-01 11:01:35.591,3193.77416992,0.0
58,2024-03-01 11:01:30.799,0.1763052,540.0,2024-03-01 11:01:30.988,0.98920739,700.0,2024-03-01 11:01:30.988,0.76052302,290.0,2024-03-01 11:01:31.177,0.0083618,740.0,2024-03-01 11:01:31.177,1227.00805664,1005_05,2024-03-01 11:01:36.797,3194.0480957,0.0
59,2024-03-01 11:01:31.618,0.17648961,560.0,2024-03-01 11:01:31.808,0.98813981,700.0,2024-03-01 11:01:31.808,0.75895143,300.0,2024-03-01 11:01:31.998,0.0190418,740.0,2024-03-01 11:01:31.998,1227.03198242,1005_03,2024-03-01 11:01:37.492,3194.07177734,0.0
60,2024-03-01 11:01:34.025,0.17524479,330.0,2024-03-01 11:01:34.216,0.9892298,690.0,2024-03-01 11:01:34.216,0.760575,300.0,2024-03-01 11:01:34.408,0.0083656,740.0,2024-03-01 11:01:34.408,1226.85205078,1005_33,2024-03-01 11:01:39.894,3194.00024414,0.0
61,2024-03-01 11:01:35.655,0.17583799,440.0,2024-03-01 11:01:35.783,0.98728043,690.0,2024-03-01 11:01:35.847,0.75894141,320.0,2024-03-01 11:01:36.036,0.0226196,730.0,2024-03-01 11:01:36.036,1227.13342285,1005_29,2024-03-01 11:01:41.641,3194.19384766,0.0
62,2024-03-01 11:01:36.479,0.17581721,410.0,2024-03-01 11:01:36.607,0.98734999,670.0,2024-03-01 11:01:36.671,0.75892681,390.0,2024-03-01 11:01:36.861,0.0231298,730.0,2024-03-01 11:01:36.861,1226.92785645,1005_27,2024-03-01 11:01:42.273,3193.984375,0.0
63,2024-03-01 11:01:37.682,0.17635161,550.0,2024-03-01 11:01:37.872,0.98925179,700.0,2024-03-01 11:01:37.872,0.7605682,290.0,2024-03-01 11:01:38.061,0.0117656,750.0,2024-03-01 11:01:38.061,1226.80773926,1005_24,2024-03-01 11:01:43.542,3193.90380859,0.0
64,2024-03-01 11:01:38.061,0.16552339,320.0,2024-03-01 11:01:38.252,0.9891786,700.0,2024-03-01 11:01:38.252,0.76058239,290.0,2024-03-01 11:01:38.439,0.0135938,750.0,2024-03-01 11:01:38.439,1226.67602539,1005_23,2024-03-01 11:01:44.049,3193.85229492,0.0
65,2024-03-01 11:01:39.325,0.17613439,600.0,2024-03-01 11:01:39.451,0.98935062,680.0,2024-03-01 11:01:39.514,0.75892442,400.0,2024-03-01 11:01:39.704,0.02307,730.0,2024-03-01 11:01:39.704,1226.89599609,1005_20,2024-03-01 11:01:45.247,3194.00366211,0.0
66,2024-03-01 11:01:40.085,0.165521,300.0,2024-03-01 11:01:40.296,0.98779202,710.0,2024-03-01 11:01:40.296,0.75892341,340.0,2024-03-01 11:01:40.497,0.0230602,740.0,2024-03-01 11:01:40.497,1227.12402344,1006_18,2024-03-01 11:01:45.946,3194.15966797,0.0
67,2024-03-01 11:01:41.702,0.1764638,540.0,2024-03-01 11:01:41.891,0.98810261,670.0,2024-03-01 11:01:41.891,0.75894302,380.0,2024-03-01 11:01:42.083,0.0231152,730.0,2024-03-01 11:01:42.083,1227.0246582,1006_14,2024-03-01 11:01:47.603,3194.02490234,0.0
68,2024-03-01 11:01:43.288,0.165509,310.0,2024-03-01 11:01:43.479,0.98936439,690.0,2024-03-01 11:01:43.479,0.764727,290.0,2024-03-01 11:01:43.668,0.0136062,740.0,2024-03-01 11:01:43.668,1226.76000977,1006_10,2024-03-01 11:01:49.309,3193.90795898,0.0
69,2024-03-01 11:01:44.111,0.1752578,350.0,2024-03-01 11:01:44.302,0.98814321,700.0,2024-03-01 11:01:44.302,0.75882339,310.0,2024-03-01 11:01:44.491,0.0209102,730.0,2024-03-01 11:01:44.491,1226.61230469,1006_08,2024-03-01 11:01:50.004,3193.75585938,0.0
70,2024-03-01 11:01:44.935,0.17580999,390.0,2024-03-01 11:01:45.060,0.9873606,680.0,2024-03-01 11:01:45.122,0.75893641,320.0,2024-03-01 11:01:45.311,0.0231202,730.0,2024-03-01 11:01:45.311,1226.85998535,1006_06,2024-03-01 11:01:50.763,3193.91235352,0.0
71,2024-03-01 11:01:45.311,0.17583179,370.0,2024-03-01 11:01:45.500,0.98737723,690.0,2024-03-01 11:01:45.564,0.766684,600.0,2024-03-01 11:01:45.755,0.0231636,730.0,2024-03-01 11:01:45.755,1226.99230957,1006_05,2024-03-01 11:01:51.271,3194.08007813,0.0
72,2024-03-01 11:01:46.132,0.1752378,350.0,2024-03-01 11:01:46.273,0.9873752,690.0,2024-03-01 11:01:46.336,0.75893778,310.0,2024-03-01 11:01:46.525,0.0231222,730.0,2024-03-01 11:01:46.525,1227.0279541,1006_03,2024-03-01 11:01:51.993,3194.08007813,0.0
73,2024-03-01 11:01:48.106,0.17519499,350.0,2024-03-01 11:01:48.295,0.98928261,700.0,2024-03-01 11:01:48.295,0.75895059,300.0,2024-03-01 11:01:48.484,0.0190414,740.0,2024-03-01 11:01:48.484,1226.74401855,1006_34,2024-03-01 11:01:53.979,3193.84399414,0.0
74,2024-03-01 11:02:04.690,0.1758116,440.0,2024-03-01 11:02:04.882,0.98733002,700.0,2024-03-01 11:02:04.945,0.76670539,560.0,2024-03-01 11:02:05.133,5.26e-05,730.0,2024-03-01 11:02:05.133,1227.01965332,2001_11,2024-03-01 11:02:10.828,3194.12402344,0.0
75,2024-03-01 11:02:06.023,0.1763612,510.0,2024-03-01 11:02:06.212,0.98926657,690.0,2024-03-01 11:02:06.212,0.76474857,280.0,2024-03-01 11:02:06.401,0.0011912,750.0,2024-03-01 11:02:06.401,1226.61572266,2001_08,2024-03-01 11:02:12.032,3193.76318359,0.0
76,2024-03-01 11:02:07.667,0.1761062,570.0,2024-03-01 11:02:07.793,0.98743337,680.0,2024-03-01 11:02:07.857,0.75894582,350.0,2024-03-01 11:02:08.048,0.0231564,730.0,2024-03-01 11:02:08.048,1226.91601563,2001_04,2024-03-01 11:02:13.744,3193.98583984,0.0
77,2024-03-01 11:02:10.071,0.1763292,520.0,2024-03-01 11:02:10.259,0.98918378,690.0,2024-03-01 11:02:10.259,0.760575,300.0,2024-03-01 11:02:10.450,0.0136058,750.0,2024-03-01 11:02:10.450,1226.71948242,2001_34,2024-03-01 11:02:16.126,3193.79931641,0.0
78,2024-03-01 11:02:10.828,0.17582481,420.0,2024-03-01 11:02:11.017,0.98738903,700.0,2024-03-01 11:02:11.080,0.75882661,310.0,2024-03-01 11:02:11.269,0.0002194,740.0,2024-03-01 11:02:11.269,1226.95947266,2001_32,2024-03-01 11:02:16.824,3194.07299805,0.0
79,2024-03-01 11:02:11.269,0.1758128,370.0,2024-03-01 11:02:11.397,0.98737103,690.0,2024-03-01 11:02:11.522,0.75882322,300.0,2024-03-01 11:02:11.713,0.0116352,740.0,2024-03-01 11:02:11.713,1226.81604004,2001_31,2024-03-01 11:02:17.330,3193.89624023,0.0
80,2024-03-01 11:02:12.160,0.17649961,550.0,2024-03-01 11:02:12.288,0.98739618,690.0,2024-03-01 11:02:12.351,0.7589978,300.0,2024-03-01 11:02:12.537,0.0152264,760.0,2024-03-01 11:02:12.537,1227.09228516,2001_29,2024-03-01 11:02:18.026,3194.19189453,0.0
81,2024-03-01 11:02:13.362,0.17585941,480.0,2024-03-01 11:02:13.553,0.98934358,690.0,2024-03-01 11:02:13.617,0.76670599,600.0,2024-03-01 11:02:13.807,0.0230912,730.0,2024-03-01 11:02:13.807,1226.97631836,2001_26,2024-03-01 11:02:19.228,3194.05126953,0.0
82,2024-03-01 11:02:13.744,0.165566,300.0,2024-03-01 11:02:13.933,0.9893406,690.0,2024-03-01 11:02:13.995,0.75892299,410.0,2024-03-01 11:02:14.183,0.0230808,730.0,2024-03-01 11:02:14.183,1226.84802246,2001_25,2024-03-01 11:02:05.197,3193.96411133,0.0
83,2024-03-01 11:02:15.008,0.176329,540.0,2024-03-01 11:02:15.212,0.9893018,690.0,2024-03-01 11:02:15.212,0.76472998,270.0,2024-03-01 11:02:15.352,0.0036858,750.0,2024-03-01 11:02:15.352,1226.85168457,2001_22,2024-03-01 11:02:06.338,3194.02001953,0.0
84,2024-03-01 11:02:16.253,0.17526279,320.0,2024-03-01 11:02:16.443,0.98925298,690.0,2024-03-01 11:02:16.443,0.76056981,300.0,2024-03-01 11:02:16.633,0.0117688,740.0,2024-03-01 11:02:16.633,1226.96801758,2002_19,2024-03-01 11:02:22.181,3194.02807617,0.0
85,2024-03-01 11:02:17.078,0.17646921,590.0,2024-03-01 11:02:17.266,0.98809659,710.0,2024-03-01 11:02:17.266,0.75885183,310.0,2024-03-01 11:02:17.455,0.0222858,750.0,2024-03-01 11:02:17.455,1226.8482666,2002_17,2024-03-01 11:02:22.877,3193.96337891,0.0
86,2024-03-01 11:02:18.217,0.17584661,460.0,2024-03-01 11:02:18.407,0.98932981,670.0,2024-03-01 11:02:18.471,0.7666868,610.0,2024-03-01 11:02:18.660,0.0231312,730.0,2024-03-01 11:02:18.660,1227.0078125,2002_14,2024-03-01 11:02:24.078,3194.03198242,0.0
87,2024-03-01 11:02:19.856,0.1764878,560.0,2024-03-01 11:02:20.047,0.9892208,700.0,2024-03-01 11:02:20.047,0.76059079,300.0,2024-03-01 11:02:20.237,0.0190432,740.0,2024-03-01 11:02:20.237,1226.76025391,2002_10,2024-03-01 11:02:25.787,3193.85595703,0.0
88,2024-03-01 11:02:21.866,0.1757734,370.0,2024-03-01 11:02:22.056,0.9874168,700.0,2024-03-01 11:02:22.118,0.76204902,510.0,2024-03-01 11:02:22.306,0.0231152,750.0,2024-03-01 11:02:22.306,1226.94421387,2002_05,2024-03-01 11:02:27.729,3194.07202148,0.0
