,datetime_cl,carb_pos_low,carb_val_low,datetime_ch,carb_pos_high,carb_val_high,datetime_ph,pp_pos_high,pp_val_high,datetime_pl,pp_pos_low,pp_val_low,datetime_mov,mov_pos,razor_id,datetime_cam,cam_mov_pos,reject
10,2024-03-01 11:00:16.417,0.16995139,330.0,2024-03-01 11:00:16.605,0.99075359,650.0,2024-03-01 11:00:16.605,0.75593901,280.0,2024-03-01 11:00:16.796,0.0010852,670.0,2024-03-01 11:00:16.796,1868.48803711,2_30,2024-03-01 11:00:20.240,3194.00390625,0.0
11,2024-03-01 11:00:17.240,0.1777304,420.0,2024-03-01 11:00:17.364,0.98827922,600.0,2024-03-01 11:00:17.428,0.75531781,300.0,2024-03-01 11:00:17.618,0.0013078,680.0,2024-03-01 11:00:17.618,1868.58032227,2_28,2024-03-01 11:00:20.989,3193.99609375,0.0
12,2024-03-01 11:00:18.059,0.17739061,410.0,2024-03-01 11:00:18.187,0.9997952,600.0,2024-03-01 11:00:18.251,0.75520623,360.0,2024-03-01 11:00:18.441,0.0221446,680.0,2024-03-01 11:00:18.441,1868.64001465,2_26,2024-03-01 11:00:21.745,3194.0559082,0.0
13,2024-03-01 11:00:33.977,0.17738999,340.0,2024-03-01 11:00:34.166,0.9900654,600.0,2024-03-01 11:00:34.166,0.7559104,270.0,2024-03-01 11:00:34.356,0.0063492,680.0,2024-03-01 11:00:34.356,1868.2277832,1001_08,2024-03-01 11:00:37.502,3193.77978516,0.0
14,2024-03-01 11:00:35.997,0.17830481,500.0,2024-03-01 11:00:36.124,0.99982762,620.0,2024-03-01 11:00:36.187,0.75542819,300.0,2024-03-01 11:00:36.379,0.0093038,690.0,2024-03-01 11:00:36.379,1868.68334961,1001_03,2024-03-01 11:00:39.544,3194.08422852,0.0
15,2024-03-01 11:00:36.315,0.16992921,290.0,2024-03-01 11:00:36.506,0.9882614,600.0,2024-03-01 11:00:36.570,0.75512302,300.0,2024-03-01 11:00:36.773,0.005599,690.0,2024-03-01 11:00:36.773,1868.54003906,1001_02,2024-03-01 11:00:40.050,3193.99609375,0.0
16,2024-03-01 11:00:37.161,0.16989841,330.0,2024-03-01 11:00:37.350,0.99080878,620.0,2024-03-01 11:00:37.350,0.75854701,270.0,2024-03-01 11:00:37.571,0.0089456,680.0,2024-03-01 11:00:37.571,1868.84729004,1001_00,2024-03-01 11:00:40.747,3194.10424805,0.0
17,2024-03-01 11:00:39.608,0.1774078,420.0,2024-03-01 11:00:39.735,0.99981242,600.0,2024-03-01 11:00:39.799,0.75536257,300.0,2024-03-01 11:00:39.988,0.0004582,680.0,2024-03-01 11:00:39.988,1868.50024414,1001_30,2024-03-01 11:00:43.109,3194.01171875,0.0
18,2024-03-01 11:00:39.988,0.17766459,400.0,2024-03-01 11:00:40.176,0.98820502,620.0,2024-03-01 11:00:40.240,0.75504261,480.0,2024-03-01 11:00:40.431,0.0062184,690.0,2024-03-01 11:00:40.431,1868.74743652,1001_29,2024-03-01 11:00:43.631,3194.18359375,0.0
19,2024-03-01 11:00:44.009,0.17745081,390.0,2024-03-01 11:00:44.200,0.99979442,620.0,2024-03-01 11:00:44.263,0.76100498,500.0,2024-03-01 11:00:44.453,0.023225,670.0,2024-03-01 11:00:44.453,1868.70019531,1001_19,2024-03-01 11:00:47.561,3194.07592773,0.0
20,2024-03-01 11:00:47.244,0.17845941,510.0,2024-03-01 11:00:47.371,0.99982983,600.0,2024-03-01 11:00:47.434,0.75542217,330.0,2024-03-01 11:00:47.624,0.0226356,690.0,2024-03-01 11:00:47.624,1868.66772461,1002_11,2024-03-01 11:00:50.727,3194.14599609,0.0
21,2024-03-01 11:00:50.030,0.1775552,340.0,2024-03-01 11:00:50.221,0.99081719,640.0,2024-03-01 11:00:50.221,0.75592941,280.0,2024-03-01 11:00:50.410,0.008915,660.0,2024-03-01 11:00:50.410,1868.5880127,1002_04,2024-03-01 11:00:53.656,3194.0,0.0
22,2024-03-01 11:00:50.788,0.169903,300.0,2024-03-01 11:00:50.977,0.98814219,580.0,2024-03-01 11:00:51.041,0.75534099,330.0,2024-03-01 11:00:51.232,0.0056114,680.0,2024-03-01 11:00:51.232,1868.53967285,1002_02,2024-03-01 11:00:54.418,3194.03173828,0.0
23,2024-03-01 11:00:51.232,0.17771301,450.0,2024-03-01 11:00:51.422,0.98820102,610.0,2024-03-01 11:00:51.486,0.76102859,520.0,2024-03-01 11:00:51.676,0.0193552,680.0,2024-03-01 11:00:51.676,1868.73168945,1002_01,2024-03-01 11:00:54.922,3194.11572266,0.0
24,2024-03-01 11:00:52.880,0.1784492,490.0,2024-03-01 11:00:53.016,0.99980301,580.0,2024-03-01 11:00:53.087,0.75654179,500.0,2024-03-01 11:00:53.277,0.0133872,690.0,2024-03-01 11:00:53.277,1868.61181641,1002_33,2024-03-01 11:00:56.438,3193.99414063,0.0
25,2024-03-01 11:00:53.277,0.17743661,370.0,2024-03-01 11:00:53.402,0.99983919,620.0,2024-03-01 11:00:53.465,0.75521219,350.0,2024-03-01 11:00:53.656,0.022131,680.0,2024-03-01 11:00:53.656,1868.57250977,1002_32,2024-03-01 11:00:56.944,3194.04516602,0.0
26,2024-03-01 11:00:55.677,0.17746221,420.0,2024-03-01 11:00:55.866,0.99980623,630.0,2024-03-01 11:00:55.929,0.75651097,480.0,2024-03-01 11:00:56.120,0.0004738,690.0,2024-03-01 11:00:56.120,1868.65979004,1002_26,2024-03-01 11:00:59.225,3194.0402832,0.0
27,2024-03-01 11:00:56.120,0.1773898,410.0,2024-03-01 11:00:56.247,0.99984378,630.0,2024-03-01 11:00:56.310,0.75582242,290.0,2024-03-01 11:00:56.501,0.0062334,670.0,2024-03-01 11:00:56.501,1868.50402832,1002_25,2024-03-01 11:00:59.731,3193.97290039,0.0
28,2024-03-01 11:00:58.081,0.1699058,330.0,2024-03-01 11:00:58.271,0.99081099,640.0,2024-03-01 11:00:58.271,0.75593078,270.0,2024-03-01 11:00:58.462,0.0010834,670.0,2024-03-01 11:00:58.462,1868.68395996,1002_20,2024-03-01 11:01:01.644,3194.00390625,0.0
29,2024-03-01 11:00:58.462,0.1773802,350.0,2024-03-01 11:00:58.654,0.9997834,620.0,2024-03-01 11:00:58.716,0.75651819,500.0,2024-03-01 11:00:58.908,0.0026066,670.0,2024-03-01 11:00:58.908,1868.73974609,1002_19,2024-03-01 11:01:02.153,3194.01196289,0.0
30,2024-03-01 11:00:59.731,0.178341,500.0,2024-03-01 11:00:59.859,0.999789,610.0,2024-03-01 11:00:59.921,0.75520837,350.0,2024-03-01 11:01:00.110,0.022127,670.0,2024-03-01 11:01:00.110,1868.40795898,1003_16,2024-03-01 11:01:03.357,3193.90771484,0.0
31,2024-03-01 11:01:00.506,0.1780556,440.0,2024-03-01 11:01:00.634,0.98831379,630.0,2024-03-01 11:01:00.697,0.75512719,310.0,2024-03-01 11:01:00.886,0.0145478,690.0,2024-03-01 11:01:00.886,1868.5916748,1003_14,2024-03-01 11:01:04.054,3194.01855469,0.0
32,2024-03-01 11:01:00.886,0.1782282,470.0,2024-03-01 11:01:01.075,0.99076581,610.0,2024-03-01 11:01:01.138,0.755117,320.0,2024-03-01 11:01:01.328,0.0227918,690.0,2024-03-01 11:01:01.328,1868.76000977,1003_13,2024-03-01 11:01:04.561,3194.14428711,0.0
33,2024-03-01 11:01:03.357,0.17812119,510.0,2024-03-01 11:01:03.483,0.98817199,630.0,2024-03-01 11:01:03.546,0.75522041,350.0,2024-03-01 11:01:03.736,0.0226076,680.0,2024-03-01 11:01:03.736,1868.63134766,1003_07,2024-03-01 11:01:06.983,3193.96386719,0.0
34,2024-03-01 11:01:04.117,0.1780632,460.0,2024-03-01 11:01:04.308,0.99074382,640.0,2024-03-01 11:01:04.371,0.75511342,300.0,2024-03-01 11:01:04.561,0.0228152,690.0,2024-03-01 11:01:04.561,1868.64379883,1003_05,2024-03-01 11:01:07.680,3194.08618164,0.0
35,2024-03-01 11:01:05.766,0.1783116,500.0,2024-03-01 11:01:05.901,0.98821682,620.0,2024-03-01 11:01:05.972,0.75532359,300.0,2024-03-01 11:01:06.161,0.0228068,690.0,2024-03-01 11:01:06.161,1868.75598145,1003_01,2024-03-01 11:01:09.391,3194.11523438,0.0
36,2024-03-01 11:01:06.983,0.1783244,510.0,2024-03-01 11:01:07.110,0.99973321,620.0,2024-03-01 11:01:07.173,0.75533402,300.0,2024-03-01 11:01:07.363,0.0004494,680.0,2024-03-01 11:01:07.363,1868.4197998,1003_34,2024-03-01 11:01:10.526,3193.83618164,0.0
37,2024-03-01 11:01:10.211,0.17767981,430.0,2024-03-01 11:01:10.338,0.98827517,590.0,2024-03-01 11:01:10.402,0.75533301,290.0,2024-03-01 11:01:10.589,0.0012794,690.0,2024-03-01 11:01:10.589,1868.65563965,1003_26,2024-03-01 11:01:13.712,3194.03979492,0.0
38,2024-03-01 11:01:10.589,0.17769779,440.0,2024-03-01 11:01:10.780,0.9882102,610.0,2024-03-01 11:01:10.842,0.76100039,490.0,2024-03-01 11:01:11.030,0.0193296,680.0,2024-03-01 11:01:11.030,1868.49169922,1003_25,2024-03-01 11:01:14.219,3193.97167969,0.0
39,2024-03-01 11:01:12.635,0.1775544,350.0,2024-03-01 11:01:12.824,0.99011338,640.0,2024-03-01 11:01:12.824,0.75543398,300.0,2024-03-01 11:01:13.014,0.0164438,670.0,2024-03-01 11:01:13.014,1868.63134766,1003_20,2024-03-01 11:01:16.121,3194.00341797,0.0
40,2024-03-01 11:01:17.433,0.16996101,330.0,2024-03-01 11:01:17.645,0.98823643,600.0,2024-03-01 11:01:17.645,0.77353323,200.0,2024-03-01 11:01:17.830,0.0010672,680.0,2024-03-01 11:01:17.830,1868.25927734,1004_08,2024-03-01 11:01:21.061,3193.77197266,0.0
41,2024-03-01 11:01:18.213,0.16993479,320.0,2024-03-01 11:01:18.401,0.99072862,610.0,2024-03-01 11:01:18.461,0.75510699,370.0,2024-03-01 11:01:18.652,0.0229168,690.0,2024-03-01 11:01:18.652,1868.44799805,1004_06,2024-03-01 11:01:21.760,3193.97973633,0.0
42,2024-03-01 11:01:19.860,0.1777458,420.0,2024-03-01 11:01:19.987,0.98822999,610.0,2024-03-01 11:01:20.056,0.75534058,300.0,2024-03-01 11:01:20.240,0.0012992,690.0,2024-03-01 11:01:20.240,1868.55200195,1004_02,2024-03-01 11:01:23.467,3194.03540039,0.0
43,2024-03-01 11:01:20.683,0.1783352,510.0,2024-03-01 11:01:20.810,0.99970323,620.0,2024-03-01 11:01:20.873,0.75516242,350.0,2024-03-01 11:01:21.061,0.0229564,680.0,2024-03-01 11:01:21.061,1868.8470459,1004_00,2024-03-01 11:01:24.159,3194.11889648,0.0
44,2024-03-01 11:01:22.266,0.177588,340.0,2024-03-01 11:01:22.456,0.99079502,650.0,2024-03-01 11:01:22.456,0.75595403,280.0,2024-03-01 11:01:22.644,0.0010958,660.0,2024-03-01 11:01:22.644,1868.55566406,1004_32,2024-03-01 11:01:25.931,3193.99560547,0.0
45,2024-03-01 11:01:24.285,0.177406,390.0,2024-03-01 11:01:24.413,0.99976683,610.0,2024-03-01 11:01:24.477,0.75541222,300.0,2024-03-01 11:01:24.667,0.0025878,680.0,2024-03-01 11:01:24.667,1868.55627441,1004_27,2024-03-01 11:01:27.830,3193.97143555,0.0
46,2024-03-01 11:01:28.271,0.16997381,320.0,2024-03-01 11:01:28.462,0.99072278,650.0,2024-03-01 11:01:28.526,0.75532877,310.0,2024-03-01 11:01:28.714,0.0226644,680.0,2024-03-01 11:01:28.714,1868.49914551,1005_17,2024-03-01 11:01:31.934,3193.96142578,0.0
47,2024-03-01 11:01:31.934,0.1783314,490.0,2024-03-01 11:01:32.062,0.99985141,610.0,2024-03-01 11:01:32.125,0.75543422,300.0,2024-03-01 11:01:32.317,0.0221302,670.0,2024-03-01 11:01:32.317,1868.25964355,1005_08,2024-03-01 11:01:35.591,3193.77416992,0.0
48,2024-03-01 11:01:34.343,0.1783538,500.0,2024-03-01 11:01:34.482,0.98817819,620.0,2024-03-01 11:01:34.564,0.75511682,310.0,2024-03-01 11:01:34.755,0.0212852,690.0,2024-03-01 11:01:34.755,1868.50402832,1005_02,2024-03-01 11:01:37.999,3193.99926758,0.0
49,2024-03-01 11:01:35.149,0.1775234,350.0,2024-03-01 11:01:35.277,0.9997648,620.0,2024-03-01 11:01:35.338,0.75543219,300.0,2024-03-01 11:01:35.528,0.0164778,680.0,2024-03-01 11:01:35.528,1868.87255859,1005_00,2024-03-01 11:01:38.691,3194.12011719,0.0
50,2024-03-01 11:01:40.356,0.169937,320.0,2024-03-01 11:01:40.560,0.99017882,650.0,2024-03-01 11:01:40.560,0.7559346,280.0,2024-03-01 11:01:40.751,0.0026114,680.0,2024-03-01 11:01:40.751,1868.32775879,1005_23,2024-03-01 11:01:44.049,3193.85229492,0.0
51,2024-03-01 11:01:41.195,0.1783452,520.0,2024-03-01 11:01:41.323,0.988195,640.0,2024-03-01 11:01:41.387,0.75584441,290.0,2024-03-01 11:01:41.577,0.0134064,690.0,2024-03-01 11:01:41.577,1868.61169434,1005_21,2024-03-01 11:01:44.746,3194.05151367,0.0
52,2024-03-01 11:01:43.606,0.17836399,510.0,2024-03-01 11:01:43.732,0.99983358,630.0,2024-03-01 11:01:43.796,0.75543201,300.0,2024-03-01 11:01:43.985,0.0093314,670.0,2024-03-01 11:01:43.985,1868.71569824,1006_15,2024-03-01 11:01:47.092,3194.03979492,0.0
53,2024-03-01 11:01:43.985,0.1777146,420.0,2024-03-01 11:01:44.174,0.98827702,600.0,2024-03-01 11:01:44.238,0.76098597,510.0,2024-03-01 11:01:44.428,0.0012712,690.0,2024-03-01 11:01:44.428,1868.60400391,1006_14,2024-03-01 11:01:47.603,3194.02490234,0.0
54,2024-03-01 11:01:46.462,0.1776648,420.0,2024-03-01 11:01:46.590,0.98822802,640.0,2024-03-01 11:01:46.590,0.7650944,230.0,2024-03-01 11:01:46.780,0.0228696,680.0,2024-03-01 11:01:46.780,1868.25183105,1006_08,2024-03-01 11:01:50.004,3193.75585938,0.0
55,2024-03-01 11:01:50.383,0.17770921,420.0,2024-03-01 11:01:50.572,0.99983162,630.0,2024-03-01 11:01:50.636,0.7565496,480.0,2024-03-01 11:01:50.827,0.0004446,670.0,2024-03-01 11:01:50.827,1868.42773438,1006_34,2024-03-01 11:01:53.979,3193.84399414,0.0
56,2024-03-01 11:01:50.827,0.1777174,400.0,2024-03-01 11:01:50.952,0.98827559,620.0,2024-03-01 11:01:51.016,0.75581378,300.0,2024-03-01 11:01:51.208,0.0134058,680.0,2024-03-01 11:01:51.208,1868.58764648,1006_33,2024-03-01 11:01:54.488,3193.99511719,0.0
57,2024-03-01 11:02:06.274,0.17840581,510.0,2024-03-01 11:02:06.401,0.99978542,600.0,2024-03-01 11:02:06.465,0.75543678,300.0,2024-03-01 11:02:06.656,0.0025904,680.0,2024-03-01 11:02:06.656,1868.76428223,2001_13,2024-03-01 11:02:10.071,3194.14794922,0.0
58,2024-03-01 11:02:07.035,0.1699044,320.0,2024-03-01 11:02:07.224,0.9907282,640.0,2024-03-01 11:02:07.286,0.7553218,310.0,2024-03-01 11:02:07.478,0.0193562,690.0,2024-03-01 11:02:07.478,1868.68737793,2001_11,2024-03-01 11:02:10.828,3194.12402344,0.0
59,2024-03-01 11:02:11.143,0.17845801,520.0,2024-03-01 11:02:11.269,0.99977261,610.0,2024-03-01 11:02:11.333,0.75542718,330.0,2024-03-01 11:02:11.522,0.0171636,680.0,2024-03-01 11:02:11.522,1868.72753906,2001_01,2024-03-01 11:02:14.945,3194.11962891,0.0
60,2024-03-01 11:02:11.905,0.17810281,440.0,2024-03-01 11:02:12.096,0.9907254,640.0,2024-03-01 11:02:12.160,0.77175897,520.0,2024-03-01 11:02:12.351,0.0228312,690.0,2024-03-01 11:02:12.351,1868.62731934,2001_35,2024-03-01 11:02:15.622,3193.94360352,0.0
61,2024-03-01 11:02:13.107,0.1784586,520.0,2024-03-01 11:02:13.235,0.99980682,610.0,2024-03-01 11:02:13.298,0.75504899,480.0,2024-03-01 11:02:13.490,0.0004628,680.0,2024-03-01 11:02:13.490,1868.55529785,2001_32,2024-03-01 11:02:16.824,3194.07299805,0.0
62,2024-03-01 11:02:13.490,0.17771921,420.0,2024-03-01 11:02:13.617,0.99978602,590.0,2024-03-01 11:02:13.680,0.7558226,290.0,2024-03-01 11:02:13.871,0.0062598,680.0,2024-03-01 11:02:13.871,1868.61169434,2001_31,2024-03-01 11:02:17.330,3193.89624023,0.0
63,2024-03-01 11:02:14.310,0.1776634,430.0,2024-03-01 11:02:14.437,0.98819917,630.0,2024-03-01 11:02:14.500,0.7551716,350.0,2024-03-01 11:02:14.691,0.022641,680.0,2024-03-01 11:02:14.691,1868.76794434,2001_29,2024-03-01 11:02:18.026,3194.19189453,0.0
64,2024-03-01 11:02:17.140,0.17755561,370.0,2024-03-01 11:02:17.330,0.999807,660.0,2024-03-01 11:02:17.393,0.76103318,500.0,2024-03-01 11:02:17.583,0.0164366,670.0,2024-03-01 11:02:17.583,1868.47143555,2002_22,2024-03-01 11:02:20.937,3193.97631836,0.0
65,2024-03-01 11:02:17.900,0.16994821,320.0,2024-03-01 11:02:18.089,0.99072421,580.0,2024-03-01 11:02:18.152,0.75512958,350.0,2024-03-01 11:02:18.344,0.0145376,690.0,2024-03-01 11:02:18.344,1868.63574219,2002_20,2024-03-01 11:02:21.683,3194.02734375,0.0
66,2024-03-01 11:02:18.280,0.16994201,330.0,2024-03-01 11:02:18.471,0.99073499,640.0,2024-03-01 11:02:18.534,0.75511879,320.0,2024-03-01 11:02:18.722,0.0228136,690.0,2024-03-01 11:02:18.722,1868.64782715,2002_19,2024-03-01 11:02:22.181,3194.02807617,0.0
67,2024-03-01 11:02:20.364,0.178387,480.0,2024-03-01 11:02:20.555,0.99008501,560.0,2024-03-01 11:02:20.555,0.75543702,290.0,2024-03-01 11:02:20.746,0.008896,670.0,2024-03-01 11:02:20.746,1868.61645508,2002_14,2024-03-01 11:02:24.078,3194.03198242,0.0
68,2024-03-01 11:02:21.550,0.17748339,410.0,2024-03-01 11:02:21.741,0.99979639,640.0,2024-03-01 11:02:21.803,0.755826,280.0,2024-03-01 11:02:21.992,0.0133862,680.0,2024-03-01 11:02:21.992,1868.66748047,2002_11,2024-03-01 11:02:25.279,3194.11962891,0.0
69,2024-03-01 11:02:21.992,0.1774354,390.0,2024-03-01 11:02:22.118,0.99977219,640.0,2024-03-01 11:02:22.181,0.755225,310.0,2024-03-01 11:02:22.368,0.0221288,670.0,2024-03-01 11:02:22.368,1868.36401367,2002_10,2024-03-01 11:02:25.787,3193.85595703,0.0
70,2024-03-01 11:02:24.014,0.178266,500.0,2024-03-01 11:02:24.141,0.99985141,620.0,2024-03-01 11:02:24.205,0.75541562,300.0,2024-03-01 11:02:24.396,0.0232606,670.0,2024-03-01 11:02:24.396,1868.67126465,2002_05,2024-03-01 11:02:27.729,3194.07202148,0.0
71,2024-03-01 11:02:24.396,0.178377,510.0,2024-03-01 11:02:24.521,0.98814321,630.0,2024-03-01 11:02:24.583,0.76101577,500.0,2024-03-01 11:02:24.770,0.0012822,690.0,2024-03-01 11:02:24.770,1868.57202148,2002_04,2024-03-01 11:02:28.231,3193.96826172,0.0
72,2024-03-01 11:02:28.040,0.1784794,520.0,2024-03-01 11:02:28.167,0.98813802,600.0,2024-03-01 11:02:28.231,0.75583321,290.0,2024-03-01 11:02:28.421,0.013388,670.0,2024-03-01 11:02:28.421,1868.59936523,2002_31,2024-03-01 11:02:31.718,3193.89526367,0.0
73,2024-03-01 11:02:28.421,0.1774406,390.0,2024-03-01 11:02:28.611,0.9890188,630.0,2024-03-01 11:02:28.611,0.75520378,340.0,2024-03-01 11:02:28.802,0.022136,670.0,2024-03-01 11:02:28.802,1868.49572754,2002_30,2024-03-01 11:02:32.227,3193.99975586,0.0
74,2024-03-01 11:02:29.560,0.1776116,320.0,2024-03-01 11:02:29.751,0.99076062,660.0,2024-03-01 11:02:29.815,0.75510681,370.0,2024-03-01 11:02:30.003,0.0231172,690.0,2024-03-01 11:02:30.003,1868.53186035,2002_27,2024-03-01 11:02:33.456,3193.96411133,0.0
75,2024-03-01 11:02:31.654,0.17840961,510.0,2024-03-01 11:02:31.782,0.99980181,630.0,2024-03-01 11:02:31.846,0.75517118,350.0,2024-03-01 11:02:32.036,0.0229338,680.0,2024-03-01 11:02:32.036,1868.49584961,2003_22,2024-03-01 11:02:35.486,3194.00366211,0.0
76,2024-03-01 11:02:33.648,0.1783352,500.0,2024-03-01 11:02:33.775,0.99968398,630.0,2024-03-01 11:02:33.836,0.75542462,300.0,2024-03-01 11:02:34.027,0.0092934,680.0,2024-03-01 11:02:34.027,1868.51171875,2003_17,2024-03-01 11:02:37.378,3193.99169922,0.0
77,2024-03-01 11:02:33.963,0.1699962,310.0,2024-03-01 11:02:34.154,0.988105,640.0,2024-03-01 11:02:34.218,0.75511378,310.0,2024-03-01 11:02:34.409,0.0055782,680.0,2024-03-01 11:02:34.409,1868.40795898,2003_16,2024-03-01 11:02:37.883,3193.87158203,0.0
78,2024-03-01 11:02:36.874,0.1776714,400.0,2024-03-01 11:02:36.999,0.98814458,640.0,2024-03-01 11:02:37.062,0.75517219,360.0,2024-03-01 11:02:37.252,0.0226068,670.0,2024-03-01 11:02:37.252,1868.69165039,2003_09,2024-03-01 11:02:40.631,3194.08422852,0.0
79,2024-03-01 11:02:40.124,0.178341,500.0,2024-03-01 11:02:40.251,0.99971718,610.0,2024-03-01 11:02:40.314,0.7552166,330.0,2024-03-01 11:02:40.504,0.017148,690.0,2024-03-01 11:02:40.504,1868.73974609,2003_01,2024-03-01 11:02:43.800,3194.13085938,0.0
80,2024-03-01 11:02:42.471,0.1774472,410.0,2024-03-01 11:02:42.596,0.99975938,620.0,2024-03-01 11:02:42.659,0.75835657,280.0,2024-03-01 11:02:42.850,0.0062688,690.0,2024-03-01 11:02:42.850,1868.59545898,2003_31,2024-03-01 11:02:46.256,3193.89599609,0.0
81,2024-03-01 11:02:42.850,0.1774362,370.0,2024-03-01 11:02:43.040,0.99969858,600.0,2024-03-01 11:02:43.104,0.75542802,300.0,2024-03-01 11:02:43.293,0.0221344,680.0,2024-03-01 11:02:43.293,1868.4967041,2003_30,2024-03-01 11:02:46.762,3194.02148438,0.0
82,2024-03-01 11:02:44.054,0.17759439,330.0,2024-03-01 11:02:44.244,0.9907636,650.0,2024-03-01 11:02:44.307,0.7551108,340.0,2024-03-01 11:02:44.515,0.0229466,690.0,2024-03-01 11:02:44.515,1868.52331543,2003_27,2024-03-01 11:02:47.902,3193.96777344,0.0
83,2024-03-01 11:02:47.333,0.1781016,520.0,2024-03-01 11:02:47.461,0.98814958,640.0,2024-03-01 11:02:47.524,0.75534379,290.0,2024-03-01 11:02:47.712,0.0134028,690.0,2024-03-01 11:02:47.712,1868.72766113,2004_19,2024-03-01 11:02:51.191,3194.1105957,0.0
84,2024-03-01 11:02:49.736,0.1774364,370.0,2024-03-01 11:02:49.862,0.99975222,630.0,2024-03-01 11:02:49.924,0.75544161,300.0,2024-03-01 11:02:50.115,0.009293,680.0,2024-03-01 11:02:50.115,1868.75170898,2004_13,2024-03-01 11:02:53.537,3194.14355469,0.0
85,2024-03-01 11:02:50.542,0.1776756,410.0,2024-03-01 11:02:50.750,0.98853958,510.0,2024-03-01 11:02:50.750,0.75504041,440.0,2024-03-01 11:02:50.940,0.023021,690.0,2024-03-01 11:02:50.940,1868.65185547,2004_11,2024-03-01 11:02:54.297,3194.10009766,0.0
86,2024-03-01 11:02:50.940,0.17823879,510.0,2024-03-01 11:02:51.068,0.99977338,630.0,2024-03-01 11:02:51.131,0.75543118,300.0,2024-03-01 11:02:51.318,0.022152,680.0,2024-03-01 11:02:51.318,1868.36853027,2004_10,2024-03-01 11:02:54.802,3193.85180664,0.0
87,2024-03-01 11:02:52.965,0.178214,490.0,2024-03-01 11:02:53.092,0.99968523,610.0,2024-03-01 11:02:53.155,0.75539303,300.0,2024-03-01 11:02:53.347,0.0026402,680.0,2024-03-01 11:02:53.347,1868.69177246,2004_05,2024-03-01 11:02:56.657,3194.07519531,0.0
